subject_entity_id,relation_id,object_entity_id,temporal_id
13207,4,39674,256
13546,22,13547,256
13547,0,39675,256
13548,51,8637,257
84,543,3996,257
13549,4,84,257
3604,19,3341,257
3336,4,12,257
3604,51,2284,257
587,2,2688,257
436,247,244,257
4508,1,23745,257
496,42,436,257
436,597,39676,257
3332,0,39677,258
3332,0,277,258
12,33,39678,258
12,4,39679,258
7196,0,39680,258
19,0,39681,258
5364,2,39682,258
2313,0,39683,258
2313,4,39684,258
7196,112,39685,258
465,4,39686,258
468,4,39687,258
289,2,39688,258
2906,21,32822,258
19,0,39689,258
292,8,19,258
2294,3,21767,258
10246,4,39689,258
19,1,225,258
9660,3,39690,258
5516,413,13384,258
4,1137,39691,258
13550,42,39692,258
12,89,18426,258
13551,42,39693,258
13552,42,39694,258
13553,242,277,258
3336,16,39695,258
13553,0,39696,258
13553,4,277,258
13553,0,6883,258
4005,4,13207,258
12397,4,277,258
1074,1,4888,258
13425,0,39697,258
13554,11,19262,258
12397,4,454,258
13555,8,39698,258
13425,0,39699,258
13556,4,39700,258
13557,9,496,258
9099,27,39701,258
108,0,39702,258
13557,8,39703,258
13558,4,9626,258
13559,2,714,258
496,3,18062,258
13557,3,39704,258
852,22,348,258
13560,829,39705,258
348,21,5435,258
348,0,39706,258
348,3,39707,258
348,21,15849,258
13560,41,39708,258
348,59,39709,258
13560,829,39710,258
13560,829,39711,258
13560,829,39712,258
13560,829,273,258
348,3,21286,258
348,13,17000,258
348,388,39713,258
13560,829,39714,258
3285,4,20024,258
348,0,414,258
348,2,11752,258
9721,27,39715,258
348,0,39716,258
348,21,15849,258
348,21,5435,258
348,27,39717,258
13561,0,11701,258
13561,0,13564,258
13561,0,13562,258
13561,0,13563,258
13562,63,13564,258
13563,42,13564,258
11701,457,13564,258
258,9,84,258
4,9,84,258
13564,1118,12954,258
2493,0,39718,258
2493,0,39719,258
2493,0,39720,258
2493,53,39721,258
2493,4,39722,258
13565,2,414,258
13566,16,32453,258
4508,0,13566,258
1613,9,39723,258
13567,3,39724,258
2,89,39725,259
6432,367,19722,259
1675,0,4201,259
1675,42,4026,259
1675,64,39726,259
12161,89,414,259
641,4,15399,259
392,2,39727,259
13568,229,39728,259
392,4,17472,259
13568,0,39729,259
2,3,28692,259
1074,3,2728,259
13569,3,39730,259
1624,2,2284,259
1076,4,39731,259
1997,0,39732,259
9099,1,39733,259
1997,3,20746,259
1997,716,17882,259
9099,9,84,259
9099,9,1074,259
1997,108,8781,259
8007,126,39734,259
10581,22,10580,259
13570,22,9099,259
12444,22,9099,259
12442,22,9099,259
12174,22,39735,259
9099,16,39736,259
12175,22,39737,259
292,0,2011,259
489,9,45,259
2395,9,45,259
286,8,39738,259
779,9,45,259
277,2,39739,259
4343,9,45,259
795,42,7425,259
13571,27,23259,259
5597,717,39740,259
13572,0,38805,259
434,43,39741,259
4,38,2795,259
1347,387,3336,259
392,502,39742,259
3336,21,4005,259
13207,4,18663,259
167,0,39743,259
167,0,39744,259
167,0,39745,259
167,309,39746,259
167,308,27909,259
9798,4,225,259
225,1,87,259
167,0,39747,259
3332,22,0,259
392,89,39748,259
3336,21,21193,259
3336,4,1603,259
3336,2,35131,259
0,27,16873,259
4,2,37945,259
4,4,1860,259
4,4,2141,259
958,1,3336,259
13573,3,39749,259
4,8,3336,259
1155,2,39750,260
87,0,5553,260
1155,8,3597,260
404,0,39751,260
13574,9,6116,260
87,22,39752,260
87,3,6116,260
28,14,20677,260
12472,42,1463,260
3975,16,2728,260
1157,3,1157,260
2,33,20992,260
3336,393,21853,260
4022,4,392,260
5778,21,403,260
434,1,392,260
12173,1,392,260
13207,4,392,260
392,89,84,260
392,3,84,260
13575,9,1021,260
13576,1,4840,260
4840,3,39753,260
5946,3,4904,260
13576,9,1021,260
13576,7,39754,260
5946,20,13576,260
13577,21,45,260
13578,4,39755,260
13578,1,39756,260
13578,3,39757,260
4655,502,39758,260
4655,3,39759,260
4655,1,39760,260
4655,21,6782,260
4655,21,39761,260
4655,0,277,260
4022,0,39762,260
1694,4,206,260
4,4,39763,260
434,4,39764,260
923,1,2141,260
923,4,24857,260
392,1,958,260
958,4,1860,260
4,3,39765,260
13579,0,1823,260
4,9,435,260
4,9,39766,260
4,9,28,260
5760,229,20518,260
4,25,39767,260
4,229,39768,260
4,313,39769,260
4,313,39770,260
5760,229,13384,260
1969,215,1064,260
1098,0,39771,260
869,467,39772,260
869,3,26627,260
1969,215,39773,260
869,136,277,260
869,42,39774,260
19,42,9505,260
9247,16,19705,260
13580,0,39775,260
13580,136,39776,260
9247,4,6481,260
3943,0,39775,260
286,298,3303,260
286,0,39777,260
3303,1083,39778,260
3943,2,13581,260
3303,1,39779,260
13581,16,277,260
779,9,10673,260
45,25,277,260
45,206,246,260
779,0,19783,260
779,3,414,260
779,0,21610,260
779,9,45,260
292,0,13207,260
19,25,39780,260
1220,4,908,260
19,43,39781,260
1391,0,1220,260
19,0,39782,260
45,16,39783,260
1220,4,39784,260
25,17,3205,260
3205,91,34217,260
852,8,2294,260
45,4,19319,260
348,0,15436,260
348,21,45,260
492,2,19319,260
492,4,1751,260
852,4,807,260
1368,0,3975,260
3975,3,414,260
12472,3,414,260
28,27,805,260
28,4,34729,260
1463,3,12472,260
1368,3,4112,260
1368,1,28,260
5437,1,28,260
6684,3,39785,260
5437,3,4112,260
4108,89,4112,260
11126,0,433,260
13582,27,2963,260
19,64,414,260
19,0,39786,260
13583,16,39787,260
13583,16,277,260
1198,4,39788,260
19,0,1204,260
11126,8,1204,260
1198,27,13010,260
1198,2,39789,260
7257,9,1198,260
3029,4,277,260
13207,4,3029,260
13584,138,39790,260
13227,320,433,260
13585,816,39766,260
436,816,39766,260
1198,816,39766,260
1198,816,39791,260
13586,229,414,260
13587,4,29976,260
11238,167,39792,260
11238,167,39793,260
436,816,39791,260
29,816,39794,260
4,9,435,260
434,16,19701,260
28,1,4707,260
1694,16,4888,260
11603,4,4,260
1694,4,4,260
4891,3,4707,260
435,1,1288,260
1288,16,14854,260
1157,3,39795,260
1368,1,28,260
1368,4,12472,260
5437,21,84,260
4645,2,4112,260
595,4,12472,260
13588,89,4112,260
13589,89,4112,260
13125,9,3161,260
13125,9,9721,260
348,0,39796,260
13125,31,39797,260
45,9,3161,260
348,1,13125,260
292,4,2081,261
292,0,39798,261
19,0,39799,261
13207,4,2081,261
6326,13,39800,261
3439,43,39801,261
13207,4,2552,261
13207,4,24270,261
8379,8,39802,261
434,16,39803,261
6326,212,39804,261
13590,31,9271,261
434,16,39805,261
6326,1,3474,261
2580,21,2134,261
13591,227,17437,261
526,9,39806,261
289,43,39806,261
13592,3,39807,261
2051,0,39808,261
13593,227,277,261
13594,8,39809,261
13592,4,277,261
2051,0,13593,261
19,4,219,261
746,16,12897,261
13595,2,39810,261
11351,2,39810,261
746,1,31544,261
746,4,17594,261
7257,3,277,261
684,0,17673,261
11268,4,4,261
84,4,4,261
435,3,4,261
28,4,4,261
6432,0,39811,261
13596,4,4,261
13597,21,277,261
4086,0,16873,261
2294,0,39812,261
19,0,39813,261
2294,0,39814,261
19,2,39815,261
2294,3,1969,261
19,47,39816,261
13598,1138,13207,261
13599,1138,13207,261
13600,386,39817,261
19,1139,39818,261
19,433,39819,261
19,345,4,261
4,9,45,261
4550,7,2189,261
277,4,807,261
277,21,15152,261
277,21,39820,261
13601,367,39821,261
3759,9,45,261
13602,22,3759,261
13602,4,203,261
3759,0,414,261
45,31,26618,261
45,21,8556,261
203,59,277,261
1593,16,39822,261
13603,229,39823,261
392,33,39824,261
13603,362,39825,261
13604,0,2,261
10259,52,1613,261
10259,4,19856,261
6694,242,13605,261
13605,206,22585,261
13606,42,22585,261
13607,9,3223,261
13580,0,13420,261
6481,2,39826,261
1623,9,137,261
286,0,39827,261
286,4,2081,261
13580,2,13420,261
45,21,39828,261
45,21,39829,261
1623,9,414,261
45,175,16817,261
2369,9,137,261
8857,9,137,261
10307,0,39830,261
12940,21,12854,261
1497,0,104,261
8972,51,12940,261
12854,4,8972,261
104,16,12854,261
12854,0,39831,261
13608,2,39832,261
13609,3,39833,261
12854,1,35024,261
12854,1,38308,261
12940,16,39834,261
8972,9,12854,261
13608,4,39835,261
2369,21,39836,261
2369,1,414,261
2369,3,39837,261
2369,3,39838,261
2369,3,6416,261
2369,1,39839,261
13610,34,39840,261
2369,9,39841,261
2369,0,414,261
13611,27,4888,261
68,21,11236,261
13612,4,4,261
11,0,39842,261
2963,1,10011,261
104,4,225,261
13613,16,27740,261
13614,11,39843,261
19,2,4707,261
13615,4,39844,261
8804,51,39845,261
4,8,433,261
4,4,39846,261
13616,4,9626,261
11954,0,5343,261
11954,4,39847,261
11954,27,1823,261
3703,2,31608,262
19,0,39848,262
13617,16,39849,262
19,8,526,262
13618,4,39850,262
292,52,13619,262
19,19,39851,262
292,52,39852,262
13619,42,39853,262
292,52,39854,262
13620,42,225,262
13620,16,39855,262
4508,2,39856,262
3126,1,9303,262
3433,4,26480,262
10049,22,404,262
4508,31,39857,262
4508,1,39858,262
404,4,6950,262
404,27,39859,262
404,2,807,262
404,0,39860,262
404,27,39861,262
438,578,33448,262
439,1,39862,262
439,0,84,262
439,160,438,262
13621,22,13622,262
404,1,13622,262
13622,4,7384,262
13622,16,12972,262
13622,0,18190,262
13622,3,4026,262
13623,21,45,262
10049,1,23259,262
11,27,39863,262
10049,4,39864,262
9099,4,11517,262
12173,9,1624,262
10049,2,10249,262
11,0,39865,262
19,854,39866,262
19,2,4366,262
13624,4,277,262
13624,21,39867,262
292,8,13624,262
292,48,7946,262
8586,3,39868,262
8586,3,4754,262
13625,16,39869,262
13625,16,39870,262
13625,16,39871,262
8586,9,13625,262
13626,2,13625,262
13627,0,39872,262
13628,4,225,262
225,1024,39873,262
13629,414,2284,262
13629,309,39874,262
6549,0,17591,262
13629,14,39875,262
6549,4,225,262
404,113,3474,262
404,113,1624,262
13491,229,39876,262
3474,16,5657,262
84,16,39877,262
277,27,39878,262
84,1123,5432,262
4085,21,7019,262
4085,3,18052,262
19,0,4085,262
19,9,39879,262
19,0,16622,262
13630,21,39880,262
13631,9,13630,262
19,4,39881,262
13630,16,23201,262
13630,16,39882,262
714,0,39882,262
3894,0,39883,262
3894,4,39884,262
605,4,39885,262
13632,51,414,262
2294,20,39886,262
149,2,39887,262
13633,0,18152,262
19,0,16622,262
13630,16,23201,262
19,31,39881,262
13633,9,39879,262
12355,2,39887,262
375,2,39887,262
7042,2,39887,262
13634,2,39887,262
5010,2,39887,262
3524,2,39887,262
6256,2,39887,262
13635,2,39887,262
277,82,1797,262
1074,42,3054,262
13340,4,3476,262
1624,2,433,262
13636,4,39888,262
13637,13,7506,262
2451,4,39889,262
2451,0,39890,262
3285,16,39891,262
3285,4,39892,262
2666,8,14037,262
2666,0,13638,262
13638,397,39893,262
2666,4,29603,262
13638,3,2189,262
13639,25,39894,262
45,25,39894,262
19,9,308,262
13640,9,308,262
19,4,39895,262
11010,0,16775,262
10930,63,203,262
203,4,10930,262
13641,16,33614,262
4,9,28,263
19,4,510,263
28,3,14720,263
597,27,1149,263
3066,2,21162,263
19,4,509,263
28,1,5871,263
28,89,2141,263
805,1,28,263
28,4,1516,263
28,4,16704,263
795,4,1157,263
4,8,1694,263
4,8,7612,263
13642,1140,39896,263
13643,42,13207,263
13644,42,39897,263
13645,87,39898,263
13646,1140,39899,263
3308,28,39900,263
13642,42,13207,263
13647,628,39901,263
1232,38,13207,263
13648,4,30138,263
45,42,11350,263
13649,1,45,263
45,3,26996,263
45,465,21683,263
45,16,39902,263
2977,730,39903,263
13650,42,39904,263
45,3,39905,263
13651,42,39906,263
292,0,2081,263
5881,9,39907,263
5881,1,37122,263
19,119,39908,263
5881,4,39909,263
630,2,39910,263
13652,31,3390,263
13653,31,567,263
13654,2,12497,263
12497,3,3047,263
3390,4,807,263
4957,20,39911,263
13655,363,39912,263
289,331,13593,263
13593,1088,1591,263
7005,221,39913,263
11325,27,39914,263
8281,22,11325,263
8282,4,277,263
8283,3,2728,263
13656,4,39915,263
11322,1,277,263
11323,3,2728,263
24,3,39916,263
24,0,39917,263
1391,4,39918,263
1391,0,39919,263
2294,4,1220,263
45,4,39920,263
24,8,39921,263
1180,4,39922,263
1180,1,277,263
13657,3,39923,263
8281,0,39924,263
286,4,39925,263
414,1,277,263
45,4,277,263
286,0,39926,263
348,2,11752,263
852,8,39927,263
852,190,39928,263
286,0,852,263
13658,3,39929,263
13659,22,13661,263
13660,1,39930,263
13658,4,277,263
13661,0,39931,263
13662,4,39932,263
11322,4,2728,263
11321,0,39933,263
485,273,11321,263
568,8,37255,263
404,0,16901,263
404,0,568,263
404,3,23733,263
4888,1,13663,263
568,1,4888,263
13663,42,16901,263
1997,2,23733,263
13664,3,18885,263
13664,9,20809,263
1324,16,39934,263
13664,0,39050,263
45,1,18133,263
1324,9,39935,263
13664,21,45,263
11322,16,414,263
11321,403,39936,263
11322,9,2728,263
11322,3,414,263
11322,21,39937,263
11322,4,2728,263
8282,1,277,263
13665,315,39938,263
343,25,277,263
277,200,492,263
277,16,414,263
13665,78,3487,263
1996,238,39939,263
13666,42,13667,263
13667,42,39940,263
13665,119,39941,263
4550,478,11154,263
13668,589,39942,263
13667,42,27311,263
4,42,39943,263
13669,21,39944,263
13669,16,39944,263
2848,0,9598,263
19,0,12132,263
9598,97,39945,263
9598,14,1415,263
277,56,39946,263
277,56,39947,263
13670,42,246,263
19,120,39948,263
277,56,39949,263
277,56,39950,263
277,56,39951,263
612,54,39952,263
1784,4,39953,263
630,20,39954,263
630,2,14969,263
714,914,3360,263
1784,238,852,263
348,0,4522,263
13671,9,45,263
852,8,4859,263
852,0,39955,263
630,3,273,263
869,9,39956,263
869,2,24931,263
1969,0,1098,263
869,275,39957,263
869,2,39958,263
869,0,39959,263
13672,103,869,263
7257,9,1203,263
1203,1,39960,263
714,91,13673,263
13673,16,13674,263
13674,51,13675,263
13675,4,19086,263
2763,1,3256,263
2763,1,28,263
2763,1,434,263
13676,0,39961,263
13677,0,39962,263
651,16,39963,263
13678,33,39964,263
13679,9,5154,263
651,231,39965,263
13680,457,39966,263
13681,464,39967,263
5154,330,39968,263
13682,91,39969,263
13683,14,39970,263
3336,21,1516,263
277,4,21767,263
3336,4,39971,263
277,16,2141,263
4,33,1516,263
3476,33,39972,263
3336,43,39973,263
84,33,39974,263
3336,1,1587,263
84,43,39975,263
1112,43,39976,263
526,305,39977,264
8307,0,39978,264
12900,42,526,264
12900,2,18386,264
201,0,12902,264
526,20,36143,264
13684,136,567,264
13403,0,567,264
11760,59,108,264
11760,0,13685,264
108,8,39979,264
11760,59,112,264
13685,21,39980,264
13686,171,30668,264
108,36,39981,264
112,36,39981,264
13687,14,36847,264
112,8,39979,264
2663,52,3054,264
13688,0,39982,264
13688,54,39983,264
13689,138,39984,264
13689,9,39985,264
13690,52,39986,264
13691,138,39987,264
13688,54,39988,264
3476,1,39989,264
13692,0,39990,264
277,27,39991,264
3476,38,39992,264
206,4,39993,264
13692,229,39994,264
13693,16,39995,264
4661,1,33626,264
13694,556,559,264
13695,5,559,264
1554,58,2192,264
4661,21,39996,264
2665,0,39997,264
4657,0,39998,264
13694,1,39998,264
4661,3,39999,264
4661,4,40000,264
13694,8,39997,264
2294,76,30700,264
630,4,277,264
13696,76,277,264
8999,9,277,264
13696,0,277,264
8999,21,3427,264
5753,0,40001,264
1711,4,40002,264
11203,0,40003,264
11203,4,39580,264
1711,27,40004,264
13697,367,40005,264
13698,4,35489,264
304,367,40006,264
13699,16,40007,264
13657,367,40008,264
13700,4,2728,264
13657,367,40009,264
13699,16,40010,264
13700,401,277,264
277,4,16766,264
0,21,45,264
3332,0,277,264
2436,4,277,264
8162,3,277,264
13701,4,8162,264
3332,0,40011,264
55,4,454,264
12898,426,40012,264
55,4,436,264
12897,426,20735,264
454,1,40013,264
436,1,40014,264
0,21,27461,264
277,1,40015,264
3332,0,40016,264
3332,0,40017,264
4508,43,40018,264
13702,4,40019,264
13702,1,35201,264
277,4,22854,264
5234,270,414,264
436,14,40020,264
3332,0,40021,264
277,4,40022,264
454,14,40020,264
435,14,40023,264
434,14,40023,264
277,4,3507,264
84,14,40023,264
13702,4,40024,264
272,1,414,264
13703,1,414,264
272,3,13255,264
3804,9,213,264
2848,0,6127,264
13703,3,40025,264
213,4,273,264
13704,16,28059,264
275,3,13255,264
213,3,40026,264
275,1,414,264
504,724,40027,264
13705,0,40028,264
4253,4,40029,264
504,2,40030,264
504,12,40031,264
13706,4,40032,264
6178,27,40033,264
102,1,2877,264
6176,4,5553,264
622,4,807,264
6176,0,21687,264
13707,0,40034,264
622,9,5553,264
11,4,807,264
11,4,5553,264
3044,16,9124,264
3044,0,16873,264
3044,1,40035,264
3044,9,40036,264
3044,9,40037,264
11844,16,40038,264
11844,0,37765,264
11844,4,23040,264
12173,16,40039,264
9099,2,27742,264
684,21,27742,264
12173,4,40040,264
1624,12,40040,264
12173,51,3474,264
12173,16,40041,264
9124,16,12173,264
13708,42,167,264
12173,9,13722,264
13709,589,22784,264
13608,21,2205,264
13710,3,764,264
556,329,22572,264
12940,21,13898,264
13711,0,40042,264
556,140,12943,264
13710,955,40043,264
13712,1141,3171,264
13713,1141,3171,264
13714,1141,3171,264
13709,1141,3171,264
13715,1141,3171,264
13716,1141,3171,264
13717,1141,3171,264
13718,1141,3171,264
1624,1,40040,264
13719,120,40044,264
3474,16,4,264
9099,5,40045,264
8361,34,40046,264
1624,8,9099,264
8361,34,40040,264
13720,729,9099,264
13720,729,684,264
13207,187,3047,264
108,4,3047,264
19,288,17528,264
13207,14,40047,264
45,4,414,264
286,0,40048,264
45,4,36392,264
684,43,40049,264
13720,8,17441,264
13721,113,684,264
13721,113,609,264
13721,113,9376,264
684,113,17437,264
684,43,16901,264
9099,9,40050,264
684,716,40051,264
13722,16,40052,264
12173,64,21767,264
386,2,13663,264
13723,22,386,264
13724,0,40053,264
10122,113,18151,264
13725,4,40054,264
13726,492,40055,264
13726,17,13727,264
13727,51,40056,264
10122,47,13726,264
13725,1142,10122,264
13727,42,40057,264
10122,0,40058,264
277,27,28246,264
1074,4,23259,264
277,3,23299,264
11696,4,277,264
277,27,40059,264
112,2,14183,264
277,27,40060,264
277,27,40061,264
13728,5,277,264
6189,4,40062,264
6189,5,3705,264
112,42,40062,264
3705,15,13728,264
112,13,40063,264
3705,14,40064,264
9542,2,2763,264
13729,4,1089,264
57,21,40065,264
13730,614,40065,264
13731,16,414,264
13732,0,40065,264
13732,9,746,264
13733,108,414,265
10122,49,40066,265
10122,276,13733,265
10122,914,40067,265
13734,2,40068,265
1662,554,20060,265
1662,0,8550,265
13421,34,40069,265
13735,34,40069,265
364,14,40070,265
364,4,40071,265
383,3,5905,265
364,8,383,265
364,4,40072,265
383,0,40071,265
383,8,364,265
1187,2,383,265
13736,3,13255,265
492,4,443,265
45,1,40073,265
45,16,40074,265
45,4,40075,265
4,9,45,265
1876,0,40076,265
492,1,9354,265
13737,368,12405,265
19,0,40077,265
4320,4,40078,265
203,42,40079,265
203,52,40080,265
4320,136,40081,265
2294,81,40082,265
4320,1068,40083,265
289,19,40084,265
4320,716,277,265
4320,7,2294,265
1624,25,40085,265
4,189,40086,265
1074,0,35986,265
1624,5,433,265
1074,3,40087,265
13738,4,576,265
13739,9,13738,265
13740,52,248,265
1232,9,297,265
1232,9,40088,265
13421,1069,40089,265
13421,151,40090,265
13421,489,13741,265
2404,42,7058,265
13741,9,1820,265
13741,9,40091,265
292,519,40092,265
13742,1,40093,265
13742,1,40094,265
292,48,13741,265
576,3,1516,265
800,9,40095,265
800,0,104,265
13743,0,104,265
13743,3,1089,265
2142,313,40096,265
2142,500,40097,265
1074,414,2284,265
436,300,496,265
436,14,29542,265
2142,43,15441,265
1074,42,4,265
13744,233,40098,265
2142,411,40099,265
2142,313,20725,265
1624,5,1074,265
612,8,418,265
12627,4,709,265
418,4,277,265
5825,8,418,265
13745,0,40100,265
13746,0,40100,265
630,2,277,265
13747,21,14581,265
13748,2,40101,265
13749,2,13751,265
2173,762,13747,265
85,1,13747,265
13750,8,13747,265
13751,2,13747,265
104,4,576,265
4039,33,414,265
13752,4,40102,265
214,0,13754,265
2173,690,13754,265
13752,4,31815,265
13752,4,17938,265
13753,4,40103,265
13754,4,13755,265
13752,4,624,265
13752,4,40104,265
13755,4,624,265
13755,4,40104,265
624,4,2192,265
13752,4,40105,265
13756,2,104,265
13709,8,13756,265
13717,8,13756,265
12940,5,13756,265
13717,1,414,265
13756,4,1489,265
764,9,13898,265
13709,214,13711,265
1074,16,2284,265
1074,5,277,265
1624,2,1074,265
1074,4,11179,265
1074,9,84,265
1074,9,435,265
4258,4,40106,265
13709,8,40107,265
13757,8,10147,265
13709,25,40108,265
13709,587,13757,265
1497,280,40109,265
13711,1,414,265
13711,42,40110,265
3378,113,25561,265
3378,13,40111,265
13758,3,40112,265
38,113,3378,265
3378,4,17514,265
3378,2,5657,265
3378,21,45,265
3378,16,2763,265
3378,3,6979,265
3378,5,2284,265
3378,0,40113,265
24,31,40114,265
45,16,40115,265
24,59,13760,265
13759,42,40116,265
13760,43,37840,265
13761,14,40117,265
19,479,13760,265
6792,42,40118,265
167,0,40119,266
167,0,40120,266
9235,1,40121,266
167,22,40122,266
13762,4,225,266
13762,21,40123,266
13762,21,40124,266
9235,4,225,266
167,0,40125,266
167,0,22606,266
225,27,40126,266
6854,309,10516,266
13763,16,20024,266
13764,16,20024,266
13765,27,40127,266
6854,0,40128,266
13766,16,20024,266
292,0,277,266
292,27,40129,266
7703,9,8373,266
286,0,40130,266
292,2,40131,266
489,8,40132,266
45,1,32479,266
45,4,40133,266
7703,9,40134,266
7703,9,21975,266
292,0,7703,266
7703,9,40135,266
286,78,40136,266
7703,3,40137,266
7703,9,40138,266
286,0,40139,266
2294,0,13767,266
203,0,13745,266
13767,1,567,266
13746,22,14254,266
12627,0,40140,266
12627,2,709,266
12627,4,1723,266
13768,0,12627,266
6432,0,15463,266
45,3,6003,266
1675,4,244,266
45,89,40141,266
4086,0,15463,266
1675,4,40142,266
587,3,35874,266
587,2,4026,266
587,89,244,266
12,774,40143,266
3844,16,40144,266
13769,11,23538,266
244,3,807,266
3336,42,4833,266
13770,3,40145,266
464,31,40146,266
19,2,567,266
1739,43,40147,266
567,3,40148,266
13770,214,567,266
567,921,40149,266
852,22,348,266
689,1,273,266
688,1,273,266
273,3,32860,266
852,22,347,266
45,4,4,266
348,2,40150,266
348,3,273,266
348,0,40151,266
181,4,4,266
348,21,4745,266
348,3,40152,266
4,9,45,266
348,4,277,266
348,2,16136,266
348,2,14969,266
348,2,3360,266
348,0,40153,266
489,4,40131,266
13771,4,40131,266
13771,9,40134,266
13771,9,21975,266
292,4,40154,266
286,0,40155,266
292,0,277,266
489,9,45,266
13772,4,38450,266
6909,4,40156,266
13592,4,40157,266
203,2,6909,266
277,2,36982,266
13772,0,40158,266
2294,3,277,266
277,4,40159,266
203,2,40160,266
203,4,27127,266
13773,4,6909,266
203,3,277,266
13774,0,40161,266
348,0,1106,266
348,0,40162,266
348,0,277,266
492,9,45,266
492,0,277,266
492,3,19006,266
492,9,12219,266
2006,43,414,266
1119,22,12296,266
10727,22,12296,266
3932,22,12296,266
2396,22,12296,266
3365,22,12296,266
2006,9,2310,266
7126,8,2310,266
13775,0,40163,266
8835,21,931,266
13776,4,40164,266
13777,255,13776,266
348,2,13775,266
13775,9,40165,266
348,0,40166,266
348,3,40167,266
348,21,45,266
348,0,40168,266
12627,2,10896,266
1270,0,40169,266
13778,4,40170,266
348,4,14362,266
348,0,9778,266
348,0,40171,266
348,3,32860,266
348,3,40172,266
348,3,6235,266
348,4,40173,266
3833,16,32676,266
4438,16,277,266
348,3,40174,266
2290,16,277,266
4479,16,277,266
846,16,277,266
348,3,40175,266
3767,16,277,266
524,16,277,266
3768,16,277,266
7249,16,277,266
13779,16,277,266
13780,4,18889,266
3332,1,13780,266
0,0,13780,266
2996,8,18180,266
2493,0,40176,266
219,42,40177,266
19,347,40178,266
19,3,12702,266
292,228,40179,266
19,1139,12702,266
13781,2,12702,266
7193,0,40180,266
7193,2,40181,266
5597,4,40182,266
12816,1,40183,266
12816,3,40184,266
12268,1,2763,266
1071,3,452,266
12268,16,40185,266
1071,8,18990,266
8555,63,40186,266
19,212,40187,266
8134,238,40188,266
2404,4,2081,266
45,112,40189,266
12908,0,33022,266
588,22,2184,266
19,77,13767,266
3778,9,45,266
13105,9,4606,266
13782,0,567,266
1623,9,45,266
19,3,567,266
45,21,137,266
197,22,2184,266
1609,22,2184,266
45,22,1704,266
45,77,40190,266
494,22,2184,266
630,3,40191,266
13783,0,40192,266
8169,8,2032,266
8169,342,40193,266
13784,2,40194,266
13785,1,40195,266
1765,25,40196,266
8169,0,40197,266
684,4,40198,266
684,2,40199,266
630,136,40191,266
630,59,40200,266
852,0,40201,266
45,4,807,266
348,21,684,266
13786,14,40202,266
4859,42,40203,266
4859,4,40204,266
45,8,4859,266
13787,14,40205,266
8964,42,20135,266
13788,21,4859,266
4358,21,436,266
6821,14,435,266
40,9,84,266
40,9,14134,266
40,0,40206,266
40,9,435,266
40,9,436,266
958,875,434,266
40,9,1838,266
40,2,5386,266
5386,4,40207,266
8525,1137,84,266
40,9,434,266
3077,43,40208,266
1613,8,40209,266
13789,410,28,266
9881,4,454,266
3077,4,9626,266
3077,13,40210,266
28,42,55,266
3077,21,28,266
28,16,40211,266
13790,1,40212,266
3077,13,39671,266
3077,94,21068,266
13791,1,40213,266
13791,27,40214,266
13791,3,40215,266
13791,21,40216,266
13792,42,40217,266
13791,0,40218,266
13793,9,2395,266
2395,1,13794,266
2395,9,40219,266
2395,7,13793,266
13794,3,19646,266
13795,9,40220,266
13795,16,8781,266
13795,9,40221,266
13791,766,40222,266
13791,27,13795,266
13795,716,40223,266
13795,9,40224,266
13795,9,40225,266
13791,9,40226,266
13795,9,8855,266
13795,9,40227,266
13795,9,9285,266
13796,1,13716,266
556,0,40228,266
13716,4,13796,266
13716,4,13711,266
13797,16,40229,266
11678,0,40230,266
45,3,40231,266
12379,4,40232,266
13797,21,4046,266
13797,27,40233,266
13797,1,40234,266
13797,84,40235,266
13797,16,40236,266
13797,16,40237,266
4,9,13797,266
13797,16,40238,266
13797,3,40239,266
13797,2,40240,266
13797,21,648,266
13797,3,40241,266
13797,3,40242,266
13797,1028,40243,266
13797,16,40244,266
13797,16,40245,266
13797,16,40246,266
19,9,1559,266
6031,0,40247,266
8307,0,24017,266
19,0,3619,266
19,3,277,266
19,2,1751,266
192,422,40248,266
2294,0,40249,266
13798,190,40250,266
13748,42,13751,266
2173,112,40251,266
19,4,1751,266
12527,254,40252,266
13799,0,867,266
286,52,219,266
286,0,40178,266
286,52,40253,266
286,52,526,266
286,52,40254,266
13800,34,40255,266
13801,0,40256,266
19,151,40257,266
19,235,37108,266
286,78,38455,266
13802,5,12854,266
13803,4,13711,266
13717,0,414,266
556,108,13839,266
556,108,40258,266
556,361,13717,266
13804,238,13717,266
13805,14,38310,266
12940,25,38310,266
13717,14,27113,266
6883,3,40259,266
4891,4,40260,266
13806,9,1435,266
13807,4,40261,266
13808,4,40262,266
24,0,13809,266
3323,9,40263,266
3323,31,28030,266
19,42,40264,266
13809,1,40265,266
13809,3,28029,266
4,9,13810,266
13810,0,40266,266
13811,4,40266,266
13810,2,4,266
13812,8,4,266
13813,4,40267,266
13814,0,40268,266
2934,4,277,266
13815,0,23259,266
5896,11,277,266
5896,3,17792,266
28,324,19869,266
6376,11,13816,266
13816,63,1645,266
2436,458,29,266
5896,4,3054,266
4,400,40269,266
13817,4,4,266
11238,4,2972,266
2972,31,2688,266
2688,89,40270,266
13818,4,4462,266
13819,0,11238,266
5790,48,13817,266
